Facebook_page_id , Facebook_page_name , Facebook_category, Internal_use
82481248730 , general-hospital , entertainment/broadcast-show , facebook
8251861673 , universo , media/tv-channels , facebook
82805678650 , adam-lambert , celebrities/singer , facebook
82837442532 , deseret-book , entertainment/books , facebook
8292970420 , natalie-grant , celebrities/singer , facebook
82956101592 , obsidian-entertainment , brands/software/game-developer , facebook
8297841100 , cobra-starship , celebrities/musician , facebook
82989718214 , the-diplomat-beach-resort , brands/accommodation , facebook
8303218826 , jeff-dunham , celebrities/actor , facebook
8304333127 , the-wall-street-journal , media/daily-news , facebook
83236368050 , fairmont-chateau-whistler , brands/accommodation , facebook
8328166412 , hank-williams-jr , celebrities/musician , facebook
8335563918 , red-hot-chili-peppers , celebrities/musician , facebook
8338596957 , champs-sports , brands/retail/sporting-goods-retailers , facebook
83389148201 , kenmore-air , brands/airlines , facebook
83395931355 , hilton-san-diego-bayfront , brands/accommodation , facebook
83419846849 , american-majority , society/ngo , facebook
83515051668 , chevrolet-camaro , brands/auto , facebook
8358247707 , cosmopolitan , media/magazines-journals , facebook
83612869962 , showtime-boxing , media/tv-channels , facebook
83636976029 , dr-wayne-w-dyer , celebrities/writer , facebook
8363737877 , dean-martin , celebrities/musician , facebook
83801536288 , t-j-maxx , brands/retail/fashion-retailers , ACSIbrands
8389383510 , sprint , brands/telecom , facebook
8390454563 , kids-in-the-hall , celebrities/artist , facebook
839110726214614 , realtors , brands/services/housing , facebook
83969398808 , grey-goose , brands/alcohol/spirits , facebook
83972371475 , the-good-wife , entertainment/broadcast-show , facebook
84020045175 , channel-955 , media/radio-media , facebook
8403829658 , joe-bonamassa , celebrities/singer , facebook
8408030527 , debbie-stabenow , society/politics , facebook
84246825478 , cleveland-golf , brands/sporting-goods , facebook
84249551721 , seattle-seahawks , sport/sport-club , facebook
8429246183 , history , media/tv-channels , facebook
8432351604 , alien , entertainment/film-music-industry/movies , facebook
84420741464 , dte-energy , brands/industrial , ACSIbrands
8446822431 , gary-allan , celebrities/musician , facebook
84611990747 , ameren-corporation , brands/industrial , ACSIbrands
84714356875 , antennas-direct , brands/telecom , facebook
84796085986 , hyatt-regency-hill-country-resort-and-spa , brands/accommodation , facebook
84917689333 , applebee-s-grill-bar , brands/retail-food , ACSIbrands
85008854180 , ping-golf , brands/sporting-goods , facebook
8504193050 , z-man-fishing-products , brands/sporting-goods , facebook
85079749183 , omni-rancho-las-palmas-resort-spa , brands/accommodation , facebook
851081451652393 , frankford-arsenal , brands/sporting-goods , facebook
85200777533 , falling-in-reverse , celebrities/musician , facebook
8532248414 , wounded-warrior-project , society/ngo , facebook
85431167421 , dale-earnhardt-jr , celebrities/sport-star , facebook
85442653844 , sweet-home-alabama , brands/travel , facebook
8547147948 , steven-curtis-chapman , celebrities/singer , facebook
85485353285 , denver-broncos-cheerleaders , sport/sport-club , facebook
85563784065 , the-pfister-hotel , brands/accommodation , facebook
85579369454 , k-state-sports , sport/sport-club , facebook
85603601281 , zero-tolerance-knives-kai-usa-ltd , brands/sporting-goods , facebook
85607517468 , harrah-s-resort-southern-california , brands/accommodation , facebook
857515997596741 , central-intelligence-agency-cia , society/governmental , facebook
8575300901 , jabbawockeez , celebrities/artist , facebook
8576093908 , at-t , brands/telecom , ACSIbrands
8582159268 , payless-shoesource , brands/retail/fashion-retailers , facebook
85949884469 , red-vs-blue , entertainment/broadcast-show , facebook
8595605828 , brooks-running , brands/sporting-goods , facebook
8606723411 , the-doors , celebrities/musician , facebook
86152828691 , awolnation , celebrities/musician , facebook
86179011212 , craftsman , brands/home-living/home-maintenance , facebook
8625520535 , overstock , brands/ecommerce/e-shop , ACSIbrands
8633198429 , zac-brown-band , celebrities/musician , facebook
86386329660 , j-cole , celebrities/musician , facebook
86418982488 , cnn-heroes , entertainment/broadcast-show , facebook
86453384712 , gymboree , brands/fashion/clothing , facebook
8651510029 , johnny-cash , celebrities/singer , facebook
86517341059 , rockstar-energy-drink-us , brands/beverages/soft-drink , facebook
8651889124 , bruegger-s-bagels , brands/retail-food , facebook
8655621413 , the-l-word-on-showtime , entertainment/broadcast-show , facebook
86574174383 , house-speaker-nancy-pelosi , society/politics , facebook
86602348152 , the-u , entertainment/film-music-industry/movies , facebook
8666405449 , scrapbook-com , brands/ecommerce/e-shop , facebook
86680728811 , abc-news , media/tv-channels , ACSIbrands
8668729455 , wsfa-tv , media/tv-channels , facebook
86981312627 , 16-and-pregnant , entertainment/broadcast-show , facebook
86995802712 , los-angeles-chargers , sport/sport-club , facebook
87011584968 , thompson-hotels , brands/accommodation , facebook
87112226386 , yamaha-motor-usa , brands/auto , facebook
8725012666 , boston-celtics , sport/sport-club , facebook
87316188029 , sea-island-resorts , brands/accommodation , facebook
87420439737 , jacob-latimore , celebrities/musician , facebook
8746730308 , the-black-keys , celebrities/musician , facebook
87491378421 , weber-grills , brands/home-living/home-maintenance , facebook
87555794627 , warwick-denver , brands/accommodation , facebook
8759772983 , r-e-m , celebrities/musician , facebook
8770211279 , intervention , entertainment/broadcast-show , facebook
8779632721 , baskin-robbins , brands/retail-food , facebook
87944696172 , getaway-cabins-in-hocking-hills , brands/accommodation , facebook
87996886052 , wicked-the-musical , entertainment/event , facebook
88033107818 , tampa-bay-lightning , sport/sport-club , facebook
88041336842 , cannondale , brands/sporting-goods , facebook
8816160747 , america-s-next-top-model , entertainment/broadcast-show , facebook
8825613977 , active-com , community/life-style , facebook
88291728668 , hotel-monteleone , brands/accommodation , facebook
88339957581 , nbc-6 , media/tv-channels , facebook
88617581527 , vdara-hotel-spa-las-vegas , brands/accommodation , facebook
88707306652 , star-clippers , brands/travel , facebook
88776204129 , styx , celebrities/musician , facebook
889307941125736 , hillary-clinton , society/politics , facebook
89068304242 , van-halen , celebrities/musician , facebook
890768690945277 , rotita , brands/ecommerce/e-shop , facebook
89121585311 , pampers , brands/household-goods/hygiene , facebook
89226280489 , alyeska-resort , brands/accommodation , facebook
89284848512 , vicki-gunvalson , celebrities/broadcast-star , facebook
8932638546 , adobe-after-effects , brands/software/programs , facebook
89331838919 , the-westin-ka-anapali-ocean-resort-villas , brands/accommodation , facebook
8938856246 , michael-phelps , celebrities/sport-star , facebook
89547221245 , dye-paintball , brands/sporting-goods , facebook
89562268312 , vin-diesel , celebrities/actor , facebook
89579399804 , whitney-houston , celebrities/singer , facebook
89582998504 , hawaiian-airlines , brands/airlines , facebook
89594180962 , eddie-van-halen , celebrities/musician , facebook
89686424098 , nbc-new-york , media/tv-channels , facebook
89774409326 , celebration-suites , brands/accommodation , facebook
8984788623 , ems1 , brands/healthcare , facebook
89972093868 , omni-hotels-resorts , brands/accommodation , facebook
90061353027 , queen-latifah , celebrities/musician , facebook
9008741434 , lamb-of-god , celebrities/musician , facebook
9012139058 , joe-satriani , celebrities/musician , facebook
90158251494 , bebe-cece-winans , celebrities/musician , facebook
90235350759 , kershaw-knives-kai-usa-ltd , brands/sporting-goods , facebook
9023924452 , seinfeld , entertainment/broadcast-show , facebook
90240021027 , nbc-la , media/tv-channels , facebook
90250031635 , meijer , brands/retail/hypermarkets-supermarkets , ACSIbrands
9034820804 , us-weekly , media/magazines-journals , facebook
90352253585 , kid-cudi , celebrities/singer , facebook
9037686647 , dimebag-darrell , celebrities/musician , facebook
90410823197 , penn-state-football , sport/sport-club , facebook
9041660987 , the-art-of-manliness , community/life-style , facebook
90430644871 , the-steve-wilkos-show , entertainment/broadcast-show , facebook
9044240389 , one-tree-hill , entertainment/broadcast-show , facebook
90482861892 , tiny-toya , entertainment/broadcast-show , facebook
90575494409 , palace-resorts , brands/accommodation , facebook
90601348950 , new-orleans-jazz-heritage-festival , entertainment/event , facebook
90614426921 , the-royal-hawaiian-a-luxury-collection-resort , brands/accommodation , facebook
9062006483 , rei , brands/sporting-goods , facebook
90662953642 , wtae-tv-pittsburgh , media/tv-channels , facebook
90671958533 , lexus , brands/auto , ACSIbrands
90738729415 , bon-iver , celebrities/musician , facebook
90829863810 , scentlok , brands/sporting-goods , facebook
90859152844 , wchs-wvah-tv , media/tv-channels , facebook
9085937115 , leonardo-dicaprio , celebrities/actor , facebook
90906847603 , criss-angel , celebrities/artist , facebook
9098498615 , adam-sandler , celebrities/actor , facebook
91052833204 , luis-v-gutierrez , society/politics , facebook
91090638261 , delta-vacations , brands/travel , facebook
91116022514 , white-collar , entertainment/broadcast-show , facebook
91125347794 , cheapcaribbean-com , brands/travel , facebook
9117107123 , toby-keith , celebrities/musician , facebook
91234309900 , loews-miami-beach-hotel , brands/accommodation , facebook
9124187907 , u-s-senator-bernie-sanders , society/politics , facebook
913107742070484 , pflueger-fishing , brands/sporting-goods , facebook
91367144153 , ryan-d-buell , celebrities/writer , facebook
91454100943 , yeti , brands/sporting-goods , facebook
91549997472 , travis-pastrana , celebrities/sport-star , facebook
91624989857 , yosemite , place/country , facebook
91672988033 , ty-pennington , celebrities/broadcast-star , facebook
91686597689 , nbc-dfw , entertainment/broadcast-show , facebook
91698750625 , mtv-live , media/tv-channels , facebook
917069865034631 , dream-hollywood , brands/accommodation , facebook
91784931473 , penair , brands/airlines , facebook
91786338751 , nola-brewing , brands/alcohol/beer , facebook
91873156264 , carmen-electra , celebrities/actor , facebook
91946724667 , khop-95-1fm , media/radio-media , facebook
9208539755 , demi-lovato , celebrities/singer , facebook
92140217194 , frontier-communications , brands/telecom , facebook
92199963293 , jay-leno , celebrities/actor , facebook
9222639572 , fiesta , entertainment/computer-game , facebook
92244340088 , universal-cheerleaders-association , sport/sport-organization , facebook
92266620805 , k-love-morning-show , entertainment/broadcast-show , facebook
92304305160 , will-smith , celebrities/actor , facebook
92395061772 , dj-whoo-kid , celebrities/disc-jockey , facebook
925007000949719 , exxonmobil , brands/industrial , facebook
92536519575 , colonial-williamsburg , place/cultural-center , facebook
92640840250 , kari-jobe , celebrities/singer , facebook
92645906441 , hanes , brands/fashion/clothing , ACSIbrands
92777318461 , the-new-england-journal-of-medicine , media/magazines-journals , facebook
92788370436 , the-honest-kitchen , brands/household-goods/pets , facebook
92819932488 , infinity-ward , brands/software/game-developer , facebook
92823337978 , shock-doctor , brands/sporting-goods , facebook
9283669441 , tenacious-d , celebrities/musician , facebook
92887072932 , lia-sophia , brands/ecommerce/e-shop , facebook
